work_year,salary,remote_ratio
2023,180180,0
2023,106020,0
2023,376080,100
2023,213120,100
2023,153600,0
2023,100500,0
2023,206500,100
2023,121600,100
2023,260000,0
2023,225000,0
2023,194500,0
2023,115500,0
2023,170000,100
2023,90000,100
2023,95000,100
2023,70000,100
2023,275000,0
2023,160000,0
2023,115934,100
2023,81666,100
2023,175000,0
2023,120000,0
2023,150000,100
2023,120000,100
2023,200000,0
2023,175000,0
2023,206000,0
2023,130000,0
2023,138000,100
2023,92000,100
2023,65000,0
2023,48000,0
2023,110000,100
2023,75000,100
2023,130000,0
2023,87000,0
2023,160000,0
2023,112000,0
2023,162500,0
2023,130000,0
2023,299500,0
2023,245100,0
2023,145000,0
2023,100000,0
2023,147100,0
2023,90700,0
2023,115100,0
2023,73900,0
2023,168400,0
2023,105200,0
2023,210000,0
2023,160000,0
2023,145000,0
2023,100000,0
2023,222200,0
2023,136000,0
2023,100000,0
2023,85000,0
2023,70000,100
2023,47500,100
2023,200000,0
2023,145000,0
2023,140000,0
2023,95000,0
2023,185000,100
2023,120250,100
2023,130000,100
2023,205000,0
2023,140000,0
2023,297300,100
2023,198200,100
2023,141288,0
2023,94192,0
2023,184000,100
2023,143000,100
2023,70000,0
2023,55000,0
2023,275300,100
2023,183500,100
2023,75000,100
2023,65000,100
2023,160000,0
2023,147000,0
2023,149040,100
2023,113900,100
2023,100000,100
2023,180180,0
2023,106020,0
2023,1400000,100
2023,70000,0
2023,80000,50
2023,1500000,50
2023,250000,0
2023,150000,0
2023,139500,0
2023,109400,0
2023,105000,0
2023,70000,0
2023,210914,100
2023,116704,100
2023,150000,0
2023,100000,0
2023,146000,0
2023,75000,0
2023,75000,100
2023,60000,100
2023,185700,0
2023,165000,0
2023,160000,100
2023,130000,100
2023,169000,0
2023,110600,0
2023,193000,100
2023,136850,100
2023,139500,0
2023,109400,0
2023,276000,100
2023,178500,100
2023,55000,0
2023,45000,0
2023,70000,100
2023,45000,100
2023,161000,0
2023,83300,0
2023,112700,0
2023,83300,0
2023,252000,0
2023,129000,0
2022,130000,100
2021,150000,100
2023,163800,0
2023,126000,0
2023,260000,100
2023,110000,100
2023,170000,100
2023,130000,100
2023,247500,0
2023,172200,0
2023,239748,0
2023,159832,0
2023,163800,0
2023,126000,0
2023,128750,0
2023,106250,0
2023,252000,0
2023,129000,0
2023,299500,0
2023,245100,0
2023,155000,0
2023,140000,0
2023,167500,0
2023,106500,0
2023,188500,100
2023,117000,100
2023,250000,100
2023,138000,100
2023,130000,100
2023,100000,100
2023,115000,0
2023,140000,0
2023,120000,0
2023,160000,0
2023,135000,0
2023,104500,0
2023,70000,0
2023,90000,0
2023,70000,0
2023,153600,100
2023,106800,100
2023,125000,0
2023,90000,0
2023,185000,100
2023,125000,100
2023,127000,100
2023,94000,100
2023,210550,0
2023,153300,0
2023,200000,100
2023,150000,100
2023,161500,100
2023,119500,100
2023,175000,0
2023,145000,0
2023,175000,0
2023,148750,0
2023,105000,0
2023,85000,0
2023,215000,0
2023,146300,0
2023,200000,100
2023,72000,100
2023,60000,100
2023,153400,0
2023,122700,0
2023,260000,0
2023,175000,0
2023,186300,100
2023,123900,100
2023,340000,100
2023,150000,100
2023,153400,0
2023,122700,0
2023,250000,0
2023,175000,0
2023,60000,50
2023,185900,0
2023,121700,0
2023,153600,0
2023,106800,0
2023,50000,50
2023,100000,100
2023,247500,0
2023,172200,0
2023,310000,100
2023,239000,100
2023,125000,0
2023,110000,0
2023,150000,0
2023,100000,0
2023,149076,0
2023,82365,0
2023,146000,0
2023,75000,0
2023,139500,0
2023,109400,0
2023,139500,0
2023,109400,0
2023,149600,0
2023,102000,0
2023,80000,0
2023,40000,0
2023,252000,0
2023,129000,0
2023,95000,0
2023,85500,0
2023,185900,0
2023,121700,0
2023,150000,0
2023,100000,0
2023,145000,0
2023,125000,0
2023,150000,100
2023,97750,100
2023,201000,0
2023,122000,0
2023,252000,0
2023,129000,0
2023,120000,100
2023,75000,100
2023,116990,100
2023,82920,100
2023,185900,0
2023,129300,0
2023,200000,0
2023,125000,0
2023,201000,0
2023,122000,0
2023,204500,0
2023,142200,0
2023,155000,0
2023,140000,0
2023,205920,0
2023,171600,0
2023,121500,100
2023,78000,100
2023,154000,0
2023,116000,0
2023,190000,0
2023,136000,0
2023,65000,100
2023,36050,100
2023,180000,0
2023,110000,0
2023,275300,100
2023,183000,100
2023,170000,0
2023,140000,0
2023,154000,0
2023,116000,0
2023,160000,100
2023,130000,100
2023,200000,0
2023,120000,0
2023,175000,100
2023,160000,100
2023,105000,0
2023,85000,0
2023,153600,0
2023,106800,0
2023,85000,100
2023,75000,100
2023,225000,0
2023,156400,0
2023,150000,0
2023,120000,0
2023,163800,0
2023,126000,0
2023,145000,100
2023,90000,100
2023,204500,0
2023,142200,0
2023,95000,0
2023,85500,0
2023,167500,0
2023,106500,0
2023,163800,0
2023,126000,0
2023,155000,0
2023,140000,0
2023,250000,0
2023,200000,0
2023,260000,0
2023,186000,0
2023,160000,100
2023,130000,100
2023,200000,0
2023,150000,0
2023,45000,0
2023,36000,0
2023,150000,0
2023,120000,0
2023,30000,50
2023,185000,0
2023,125000,0
2022,34320,100
2023,70000,100
2022,106000,0
2023,175000,100
2023,130000,100
2023,122000,100
2023,93800,100
2023,150000,100
2023,90000,100
2023,165000,100
2023,112000,100
2023,220000,0
2023,67000,100
2023,60000,0
2023,204500,0
2023,142200,0
2023,1300000,100
2023,200000,0
2023,175000,0
2023,185900,0
2023,129300,0
2023,185900,0
2023,121700,0
2023,204500,0
2023,142200,0
2023,40000,50
2023,1000000,50
2023,180180,0
2023,106020,0
2023,136000,100
2023,104000,100
2023,125000,0
2023,110000,0
2023,153400,0
2023,122700,0
2023,310000,100
2023,239000,100
2023,152380,0
2023,121904,0
2023,185900,0
2023,129300,0
2023,247500,0
2023,172200,0
2023,168400,0
2023,105200,0
2023,128280,0
2023,106900,0
2022,192000,100
2023,140000,0
2023,100000,0
2023,100000,100
2023,80000,100
2023,275000,0
2023,174000,0
2023,139500,0
2023,109400,0
2023,139500,0
2023,109400,0
2023,170500,100
2023,85000,100
2023,60027,0
2023,44737,0
2023,131899,0
2023,104891,0
2023,80000,0
2023,65000,0
2023,124740,0
2023,65488,0
2023,72200,0
2023,64980,0
2023,153600,0
2023,106800,0
2023,179975,100
2023,86466,100
2023,120000,0
2023,90000,0
2023,42000,0
2023,35000,0
2023,149076,0
2023,82365,0
2023,169000,0
2023,110600,0
2023,175000,0
2023,120000,0
2023,230000,0
2023,180000,0
2023,153600,0
2023,106800,0
2023,140000,0
2023,120000,0
2023,205920,0
2023,171600,0
2023,165000,100
2023,125000,100
2023,265000,0
2023,185000,0
2023,130000,0
2022,168000,100
2023,36000,50
2023,95000,0
2023,85500,0
2023,147100,0
2023,90700,0
2023,167580,0
2023,87980,0
2023,202000,100
2023,135000,100
2023,163800,0
2023,126000,0
2023,163800,0
2023,126000,0
2023,104000,100
2023,65000,100
2023,230000,0
2023,148000,0
2023,269000,100
2023,158000,100
2023,197000,0
2023,106000,0
2023,150000,100
2023,100000,100
2023,290000,100
2023,210000,100
2023,192000,0
2023,172800,0
2023,300240,0
2023,200160,0
2023,300240,0
2023,200160,0
2023,175000,0
2023,140000,0
2023,169000,0
2023,100000,0
2023,370000,0
2023,245000,0
2023,95000,100
2023,110000,100
2023,80000,100
2023,55000,0
2023,48000,0
2023,95000,0
2023,85000,0
2023,137500,100
2023,81500,100
2023,323300,0
2023,184700,0
2021,30000,0
2023,186000,100
2023,153088,100
2023,190000,100
2023,160000,100
2023,200000,100
2023,150000,100
2023,190000,0
2023,183310,0
2023,240000,100
2023,180000,100
2023,200000,100
2023,150000,100
2023,299500,0
2023,245100,0
2023,144000,100
2023,66000,100
2023,148500,0
2023,126277,0
2023,228000,0
2023,120000,0
2023,180000,0
2023,90000,0
2023,126500,0
2023,78000,0
2023,180000,0
2023,160000,0
2023,272000,0
2023,170000,0
2023,80000,0
2023,60000,0
2023,259000,100
2023,146000,100
2023,200000,0
2023,160000,0
2023,310000,100
2023,239000,100
2023,142000,100
2023,95000,100
2023,155000,0
2023,139500,0
2023,140000,100
2023,120000,100
2023,259000,100
2023,146000,100
2023,90000,0
2023,60000,0
2023,78000,100
2023,101400,100
2023,247500,0
2023,172200,0
2023,225000,0
2023,156400,0
2023,139500,0
2023,109400,0
2023,125000,0
2023,90000,0
2023,100000,100
2023,70000,100
2023,185900,0
2023,129300,0
2023,139500,0
2023,109400,0
2023,120000,100
2023,75000,100
2023,169000,0
2023,110600,0
2023,288000,100
2023,140000,100
2023,288000,100
2023,140000,100
2023,120000,0
2023,90000,0
2023,60000,0
2023,50000,0
2023,215050,100
2023,156400,100
2023,198000,100
2023,114000,100
2023,75000,100
2023,60000,100
2023,204500,0
2023,142200,0
2023,209300,100
2023,182200,100
2023,140000,0
2023,120000,0
2022,85000,0
2023,40000,100
2023,120000,100
2023,60000,100
2023,147100,0
2023,90700,0
2023,230000,0
2023,170000,0
2023,227000,0
2023,108000,0
2023,180000,100
2023,160000,100
2023,180000,100
2023,160000,100
2023,180000,0
2023,130000,0
2023,52000,100
2023,48000,100
2023,60000,100
2023,50000,50
2023,226700,0
2023,133300,0
2023,252000,0
2023,129000,0
2023,124999,100
2023,80000,0
2023,52500,0
2023,250000,100
2023,162500,100
2023,85000,100
2023,75000,100
2023,153600,0
2023,106800,0
2023,165000,0
2023,124000,0
2023,115934,100
2023,81666,100
2023,167580,0
2023,87980,0
2023,250000,100
2023,63000,100
2023,253750,0
2023,169200,0
2023,253750,0
2023,169200,0
2023,170000,0
2023,120000,0
2023,124740,0
2023,65488,0
2023,213580,100
2023,163625,100
2022,375000,100
2023,95000,100
2023,1350000,100
2023,220000,0
2023,170000,0
2023,235000,0
2023,210000,0
2023,180000,100
2023,115000,100
2023,200000,100
2023,115000,100
2023,231250,100
2023,138750,100
2023,284310,0
2023,153090,0
2023,160000,100
2023,75000,100
2023,125000,0
2023,105000,0
2023,90000,0
2023,70000,0
2023,55000,0
2023,48000,0
2023,100000,50
2023,225900,0
2023,156400,0
2023,250000,100
2023,162500,100
2023,318300,100
2023,188800,100
2023,385000,0
2023,60000,0
2023,110000,100
2023,95000,100
2023,145000,100
2023,135000,100
2023,180180,0
2023,106020,0
2023,93919,100
2023,51962,100
2023,241871,0
2023,133832,0
2023,170000,100
2023,90000,100
2023,210914,100
2023,116704,100
2023,192500,100
2023,140000,100
2023,149076,0
2023,82365,0
2023,36000,100
2023,175000,0
2023,148750,0
2023,370000,0
2023,200000,0
2023,235000,100
2023,185000,100
2023,100000,0
2023,80000,0
2023,216100,0
2023,140800,0
2023,120000,0
2023,100000,0
2023,50000,100
2023,110000,50
2023,128000,0
2023,81500,0
2023,55000,100
2023,52000,100
2023,50000,0
2023,45000,0
2023,284000,100
2023,236000,100
2023,248100,0
2023,145900,0
2023,155850,0
2023,102544,0
2023,151410,100
2023,115360,100
2023,62000,100
2023,55000,100
2023,170000,50
2023,100000,50
2023,250000,0
2023,162500,0
2023,185000,0
2023,120250,0
2023,25000,100
2022,180000,100
2023,85000,0
2023,70000,0
2023,135000,100
2023,100000,100
2023,155000,0
2023,140000,0
2023,204500,0
2023,142200,0
2023,226700,0
2023,133300,0
2023,225000,100
2023,156400,100
2023,163800,0
2023,126000,0
2023,163800,0
2023,126000,0
2023,220000,0
2023,150000,0
2023,145000,0
2023,115000,0
2023,204500,0
2023,138900,0
2023,162500,0
2023,130000,0
2023,150000,100
2023,107000,100
2023,175000,0
2023,110000,0
2023,226700,0
2023,133300,0
2023,252000,0
2023,129000,0
2023,150000,0
2023,125000,0
2023,252000,0
2023,129000,0
2023,225000,0
2023,156400,0
2022,23000,100
2023,110000,100
2023,265000,100
2023,182750,100
2023,130000,0
2023,100000,0
2023,153600,0
2023,106800,0
2023,137500,0
2023,81500,0
2023,314100,0
2023,195800,0
2023,205000,0
2023,180000,0
2023,165000,100
2023,144000,100
2023,160000,0
2023,100000,0
2023,200000,0
2023,145000,0
2023,150000,0
2023,100000,0
2023,199000,0
2023,112000,0
2023,105000,0
2023,70000,0
2023,130000,100
2023,180180,0
2023,106020,0
2023,160000,0
2023,135000,0
2023,183000,0
2023,134000,0
2023,220000,0
2023,150000,0
2023,350000,0
2023,262500,0
2023,122000,0
2023,94000,0
2023,276000,0
2023,184000,0
2023,310000,100
2023,239000,100
2023,225000,100
2023,156400,100
2023,180000,100
2023,150000,100
2023,228000,0
2023,152000,0
2023,209450,100
2023,158677,100
2023,175000,0
2023,145000,0
2023,240000,0
2023,170000,0
2023,103200,0
2023,61200,0
2022,155000,100
2021,90000,50
2023,59000,50
2023,237000,100
2023,145000,100
2023,240000,100
2023,139000,100
2023,174500,0
2023,113000,0
2023,130000,100
2023,87000,100
2023,160000,100
2023,108000,100
2023,165000,100
2023,107250,100
2023,300000,0
2023,119000,0
2023,285800,100
2023,154600,100
2023,5000000,50
2023,30000,100
2023,220000,0
2023,195000,0
2023,168400,0
2023,105200,0
2023,206000,0
2023,160000,0
2023,200000,100
2023,175000,100
2023,231250,100
2023,138750,100
2023,153000,100
2023,94000,100
2023,240500,0
2023,123700,0
2023,160000,100
2023,90000,100
2023,124234,0
2023,74540,0
2023,109000,0
2023,79000,0
2022,80000,50
2023,50000,0
2023,275300,100
2023,183500,100
2023,275300,100
2023,183500,100
2023,160000,100
2023,125600,100
2023,170000,0
2023,120000,0
2023,225000,0
2023,140000,0
2023,141290,0
2023,74178,0
2023,150000,0
2023,120000,0
2023,85000,100
2023,75000,100
2023,220000,0
2023,160000,0
2023,205600,100
2023,107500,100
2023,120000,0
2023,95000,0
2023,185900,0
2023,129300,0
2023,160000,100
2023,130000,100
2023,250000,0
2023,175000,0
2023,136000,100
2023,104000,100
2023,80000,0
2023,52500,0
2023,110000,100
2023,84000,100
2023,125000,0
2023,110000,0
2023,90000,0
2023,80000,0
2023,200000,0
2023,135000,0
2022,48000,50
2023,120000,50
2023,130000,0
2023,75000,0
2023,252000,0
2023,129000,0
2023,150000,0
2023,100000,0
2023,226700,0
2023,133300,0
2023,190000,0
2023,165000,0
2023,170000,100
2023,150000,100
2023,150000,0
2023,130000,0
2023,225000,0
2023,156400,0
2023,200000,100
2023,80000,100
2023,1440000,50
2023,257000,0
2023,134000,0
2023,72000,0
2023,36000,0
2023,205600,0
2023,105700,0
2023,140000,100
2023,110000,100
2023,299500,0
2023,245100,0
2023,210000,0
2023,151800,0
2023,50000,50
2023,48000,0
2023,38000,0
2023,48000,0
2023,38000,0
2023,160000,0
2023,135000,0
2023,120000,100
2023,95000,100
2023,250000,100
2023,63000,100
2023,237000,100
2023,145000,100
2023,130000,100
2023,90000,100
2023,120000,100
2023,100000,100
2023,174500,0
2023,113000,0
2023,183310,0
2023,183310,0
2023,145000,100
2023,102500,100
2023,210000,0
2023,185000,0
2023,174500,0
2023,113000,0
2023,122000,0
2023,94000,0
2023,220000,0
2023,146000,0
2023,300000,0
2023,130000,0
2023,840000,50
2022,1250000,100
2023,145000,0
2023,128000,0
2023,182000,0
2023,140000,0
2023,122000,0
2023,94000,0
2023,72000,0
2023,36000,0
2023,300000,0
2023,200000,0
2023,135000,0
2023,105500,0
2023,252000,0
2023,129000,0
2022,110000,100
2023,136000,100
2023,104000,100
2023,168000,100
2023,130000,100
2023,65000,0
2023,36050,0
2023,120000,0
2023,95000,0
2023,153400,0
2023,122700,0
2023,185000,0
2023,160000,0
2023,205000,100
2023,185000,100
2023,204500,0
2023,142200,0
2023,145000,0
2023,87000,0
2023,50000,100
2023,234100,100
2023,203500,100
2023,223800,0
2023,172100,0
2023,180000,0
2023,150000,0
2023,232200,100
2023,167200,100
2023,197000,0
2023,106000,0
2023,180000,0
2023,145000,0
2023,225000,0
2023,200000,0
2023,170000,100
2023,114000,100
2023,291500,0
2023,180000,0
2023,196200,0
2023,150900,0
2023,168400,0
2023,105200,0
2023,95000,100
2023,80000,100
2023,116000,0
2023,72000,0
2023,207000,0
2023,167000,0
2023,145000,0
2023,135000,0
2023,105000,0
2023,70000,0
2023,180000,100
2023,115000,100
2023,133800,100
2023,96100,100
2023,120000,0
2023,80000,0
2023,140000,0
2023,100000,0
2023,150000,0
2023,120000,0
2023,140000,100
2023,115000,100
2023,297300,100
2023,198200,100
2023,297300,100
2023,198200,100
2023,202000,100
2023,135000,100
2023,110000,100
2023,84000,100
2023,219000,50
2023,230000,100
2023,196000,100
2023,140000,100
2023,110000,100
2023,150000,0
2023,100000,0
2023,160000,0
2023,110000,0
2023,185900,0
2023,129300,0
2023,126100,0
2023,72000,0
2023,170000,100
2023,150000,100
2023,175000,100
2023,140000,100
2023,240500,0
2023,137500,0
2023,187500,0
2023,165000,0
2023,60000,0
2022,24000,100
2023,210000,0
2023,165750,0
2023,225000,100
2023,165750,100
2023,89700,0
2023,55250,0
2023,135000,100
2023,115000,100
2023,275000,0
2023,175000,0
2023,170000,100
2023,140000,100
2023,175308,0
2023,100706,0
2023,235000,0
2023,135000,0
2023,310000,0
2023,229000,0
2023,289076,0
2023,202353,0
2023,65000,0
2023,35000,0
2023,120000,100
2023,100000,100
2023,226700,0
2023,133300,0
2023,125000,0
2023,85000,0
2023,130000,100
2023,80000,100
2023,120000,0
2023,100000,0
2021,4000000,100
2022,1440000,50
2023,231250,100
2023,138750,100
2023,199000,0
2023,162000,0
2023,160000,0
2023,135000,0
2022,100000,100
2023,200000,0
2023,150000,0
2023,160000,0
2023,120000,0
2023,250000,0
2023,200000,0
2023,150000,0
2023,120000,0
2023,150000,0
2023,100000,0
2022,133000,0
2023,272550,0
2023,198200,0
2023,182000,0
2023,140000,0
2023,200000,0
2023,160000,0
2023,204500,0
2023,142200,0
2023,120000,0
2023,105000,0
2023,187500,100
2023,175000,100
2023,204500,0
2023,142200,0
2023,155000,100
2023,64000,100
2023,235000,0
2023,185000,0
2023,174500,0
2023,113000,0
2023,143100,0
2023,113000,0
2023,184000,100
2023,142000,100
2023,140000,0
2023,120000,0
2023,174500,0
2023,113000,0
2023,180560,0
2023,115440,0
2023,140000,0
2023,120000,0
2023,248100,0
2023,145900,0
2023,120000,0
2023,110000,0
2023,291500,0
2023,180000,0
2023,62000,100
2023,52000,100
2023,161800,0
2023,141600,0
2023,48000,100
2023,38000,100
2023,166000,100
2023,128000,100
2023,170000,100
2023,110000,100
2023,160000,100
2023,75000,100
2023,236000,100
2023,182000,100
2022,130000,0
2023,150000,0
2023,100000,0
2023,261500,0
2023,134500,0
2023,130000,0
2023,90000,0
2023,160000,0
2023,135000,0
2022,125000,100
2022,175000,0
2022,155000,0
2022,153600,0
2022,106800,0
2022,150000,0
2022,140000,0
2022,122000,0
2022,94500,0
2022,170000,0
2022,130000,0
2022,145000,0
2022,128000,0
2022,145000,0
2022,100000,0
2022,175000,0
2022,120000,0
2022,145000,0
2022,115000,0
2022,150000,100
2022,150000,0
2022,100000,0
2022,150000,100
2022,127500,100
2022,126500,100
2022,51000,100
2022,260000,0
2022,175000,0
2022,40000,100
2022,40000,100
2022,250000,100
2022,63000,100
2022,210000,100
2022,160000,100
2022,272550,100
2022,198200,100
2022,90000,100
2022,50000,100
2022,220000,0
2022,146000,0
2022,150000,0
2022,100000,0
2022,248400,100
2022,183600,100
2022,150000,100
2022,150000,100
2022,40000,100
2022,4460000,0
2022,120000,0
2022,95000,0
2022,160000,0
2022,135000,0
2022,23000,50
2022,216000,100
2022,144000,100
2022,85000,0
2022,65000,0
2022,149000,100
2022,119000,100
2022,140000,0
2022,120000,0
2022,150000,0
2022,110000,0
2022,246000,100
2022,201000,100
2022,190000,0
2022,155000,0
2022,235000,100
2022,185000,100
2022,190000,100
2022,160000,100
2022,100000,100
2022,130000,0
2022,115000,0
2022,75000,0
2022,55000,0
2022,105000,0
2022,70000,0
2022,204500,0
2022,142200,0
2022,192000,100
2022,164000,100
2022,185900,0
2022,129300,0
2022,130000,0
2022,75000,0
2022,175000,0
2022,120000,0
2022,167500,0
2022,106500,0
2022,75000,100
2022,60000,100
2022,184000,100
2022,142000,100
2022,145000,0
2022,100000,0
2022,2500000,100
2022,198000,100
2022,175000,0
2022,120000,0
2022,175000,0
2022,120000,0
2022,200000,0
2022,145000,0
2022,75000,100
2022,60000,100
2022,145000,0
2022,100000,0
2022,192000,100
2022,164000,100
2022,310000,100
2022,239000,100
2022,120000,0
2022,95000,0
2022,145000,0
2022,135000,0
2022,100000,0
2022,78000,0
2022,70000,0
2022,35000,0
2022,160000,100
2022,120000,100
2022,190000,0
2022,150000,0
2022,2800000,50
2022,125000,100
2022,120000,0
2022,95000,0
2022,150000,0
2022,100000,0
2022,45000,0
2022,36000,0
2022,115934,100
2022,81666,100
2022,175000,100
2022,140000,100
2022,120000,0
2022,95000,0
2022,249500,0
2022,149850,0
2022,122500,100
2022,100000,100
2022,249500,0
2022,149850,0
2022,55000,0
2022,48000,0
2022,249500,0
2022,149850,0
2022,56000,100
2022,190000,100
2022,120000,100
2022,127000,100
2022,104000,100
2022,210000,100
2022,150000,100
2022,210000,100
2022,150000,100
2022,210000,100
2022,130000,100
2022,182750,100
2022,161500,100
2022,102640,100
2022,66100,100
2022,210000,100
2022,150000,100
2022,198800,0
2022,122600,0
2022,130000,100
2022,80000,100
2022,136000,100
2022,104000,100
2022,150000,100
2022,100000,100
2022,160000,0
2022,135000,0
2022,216000,100
2022,144000,100
2022,159000,100
2022,130000,100
2022,115934,100
2022,81666,100
2022,215000,100
2022,150000,100
2022,246000,100
2022,201000,100
2022,187000,100
2022,153000,100
2022,255000,100
2022,185000,100
2022,350000,0
2022,45000,0
2022,48000,0
2022,38000,0
2022,169000,0
2022,110600,0
2022,58000,0
2022,140000,100
2022,120000,100
2022,75000,100
2022,60000,100
2022,50000,50
2022,134000,100
2022,124000,100
2022,166700,0
2022,119000,0
2022,124234,0
2022,74540,0
2022,100000,100
2022,65000,100
2021,1250000,50
2022,200000,50
2022,220000,100
2022,146000,100
2022,65000,0
2022,35000,0
2022,110000,0
2022,70000,0
2022,50000,50
2022,120000,0
2022,95000,0
2022,150000,0
2022,100000,0
2022,45000,0
2022,36000,0
2022,190000,100
2022,135000,100
2022,128000,0
2022,81500,0
2022,173000,100
2022,110000,100
2022,192000,0
2022,120000,0
2022,115934,100
2022,81666,100
2022,120000,0
2022,95000,0
2022,190000,100
2022,194000,100
2022,129400,100
2022,201000,100
2022,89200,100
2022,165000,0
2022,125000,0
2022,230000,100
2022,196000,100
2022,130000,0
2022,90000,0
2022,150000,100
2022,100000,100
2022,230000,0
2022,150000,0
2022,153600,0
2022,106800,0
2022,130000,100
2022,100000,100
2022,216000,100
2022,144000,100
2022,180000,0
2022,120000,0
2022,160000,0
2022,135000,0
2022,192500,100
2022,140000,100
2022,152500,0
2022,130000,0
2022,65000,100
2022,55000,100
2022,178750,0
2022,160000,0
2022,60000,100
2022,50000,100
2022,165000,0
2022,135000,0
2022,170000,100
2022,125000,100
2022,105000,0
2022,70000,0
2022,130000,0
2022,95000,0
2022,203500,0
2022,152000,0
2022,197430,100
2022,134760,100
2022,120000,100
2022,197000,0
2022,99000,0
2022,220000,100
2022,162000,100
2022,105120,0
2022,75360,0
2022,57000,0
2022,42000,0
2022,149040,100
2022,113900,100
2020,95000,0
2021,115000,100
2022,171000,100
2022,100000,0
2022,78000,0
2022,120000,0
2022,95000,0
2022,110000,0
2022,70000,0
2022,50000,100
2022,185900,0
2022,129300,0
2022,150000,0
2022,100000,0
2022,230000,100
2022,154600,100
2022,204500,0
2022,142200,0
2022,160000,100
2022,75000,100
2022,45000,0
2022,36000,0
2022,213000,0
2022,152000,0
2022,140000,100
2022,120000,100
2022,110000,0
2022,70000,0
2022,227200,100
2022,168000,100
2022,61000,0
2022,58000,0
2022,243000,100
2022,183000,100
2022,175000,0
2022,150000,0
2022,130000,100
2022,90000,100
2022,165000,0
2022,124000,0
2022,178000,0
2022,132000,0
2022,300000,0
2022,130000,0
2022,169000,0
2022,110600,0
2022,116000,100
2022,96000,100
2022,75000,0
2022,57000,0
2022,105000,0
2022,70000,0
2022,137000,50
2022,194000,100
2022,129400,100
2022,190000,100
2022,135000,100
2022,100000,0
2022,70000,0
2022,189750,0
2022,140250,0
2022,130000,0
2022,100000,0
2022,160000,0
2022,109000,0
2022,250000,0
2022,150000,0
2022,206000,0
2022,160000,0
2022,135000,0
2022,120000,0
2022,110000,100
2022,70000,100
2022,160000,0
2022,135000,0
2022,150000,0
2022,100000,0
2022,120000,0
2022,95000,0
2022,65000,0
2022,40000,0
2022,191200,0
2022,130000,0
2022,191200,0
2022,130000,0
2022,63000,50
2022,230000,0
2022,154600,0
2022,120000,0
2022,95000,0
2022,140000,0
2022,120000,0
2022,169000,0
2022,110600,0
2022,80000,100
2022,185900,0
2022,129300,0
2022,135000,0
2022,110000,0
2022,155000,0
2022,140000,0
2022,205000,100
2022,150000,100
2022,179500,0
2022,134000,0
2022,180000,0
2022,120000,0
2022,185900,0
2022,129300,0
2022,175000,100
2022,145000,100
2022,235000,100
2022,175000,100
2022,26000,50
2022,160000,100
2022,90000,100
2022,65000,0
2022,35000,0
2022,145000,0
2022,115000,0
2022,165000,0
2022,135000,0
2022,168400,0
2022,105200,0
2022,70000,100
2022,40000,100
2022,200000,0
2022,160000,0
2022,45000,0
2022,36000,0
2022,198800,0
2022,122600,0
2022,100000,100
2022,100000,50
2022,130000,0
2022,100000,0
2022,85000,0
2022,60000,0
2022,125000,100
2022,110000,100
2022,165000,0
2022,124000,0
2022,148000,100
2022,107000,100
2022,150000,0
2022,100000,0
2022,160000,0
2022,135000,0
2022,120000,0
2022,95000,0
2022,153600,0
2022,106800,0
2022,100000,0
2022,65000,0
2022,120000,0
2022,95000,0
2022,60000,0
2022,35000,0
2022,310000,100
2022,239000,100
2022,299500,0
2022,245100,0
2022,168000,100
2022,130000,100
2022,136000,100
2022,104000,100
2022,161000,100
2022,118000,100
2022,205000,100
2022,184000,100
2022,185900,0
2022,129300,0
2022,247500,0
2022,172200,0
2022,65000,0
2022,177000,0
2022,131000,0
2022,205000,100
2022,184000,100
2022,146000,0
2022,102000,0
2022,169000,0
2022,110600,0
2022,230000,100
2022,196000,100
2022,135000,0
2022,100000,0
2022,80000,0
2022,65000,0
2022,135000,0
2022,100000,0
2022,50000,100
2022,35000,100
2022,175000,100
2022,135000,100
2022,80000,0
2022,231250,100
2022,138750,100
2022,193750,100
2022,116250,100
2022,231250,100
2022,138750,100
2022,231250,100
2022,138750,100
2022,231250,100
2022,138750,100
2022,193750,100
2022,116250,100
2022,208000,100
2022,127000,100
2022,300000,100
2022,196000,100
2022,204500,0
2022,142200,0
2021,45555,50
2022,185900,0
2022,129300,0
2022,45000,0
2022,36000,0
2022,204500,0
2022,142200,0
2022,205000,100
2022,185000,100
2022,185900,0
2022,129300,0
2022,247500,0
2022,172200,0
2022,160000,0
2022,135000,0
2022,150000,0
2022,100000,0
2022,110000,0
2022,95000,0
2022,185900,0
2022,129300,0
2022,205000,100
2022,184000,100
2022,6600000,100
2022,375000,50
2022,191200,0
2022,130000,0
2022,225000,0
2022,156400,0
2022,169000,0
2022,110600,0
2022,204500,0
2022,142200,0
2022,85000,0
2022,65000,0
2022,185900,0
2022,129300,0
2022,140700,0
2022,93800,0
2022,350000,100
2022,135000,100
2022,115934,100
2022,81666,100
2022,100000,100
2022,33000,100
2022,33000,100
2022,201000,0
2022,119000,0
2022,175000,100
2022,150000,100
2022,154560,0
2022,123648,0
2022,130000,0
2022,100000,0
2022,170000,0
2022,145000,0
2022,135000,100
2022,100000,100
2022,247500,0
2022,172200,0
2022,177500,100
2022,134000,100
2022,185900,0
2022,129300,0
2022,192564,100
2022,144854,100
2022,130000,0
2022,105000,0
2022,179305,100
2022,142127,100
2022,315000,100
2022,225000,100
2022,243900,100
